route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,coupled_candidate_score,archive_support_count,pheromone_support_score,candidate_family,pool_pass,roles,selected_in_pass1,selected_in_pass2,selected_in_pass3,selected_in_final,selected_in_cost_best,selected_in_balanced_best
"ev_3000|84,86",ev_3000,"84,86",2,467.959674,1090.959071,2,622.999396,0,1,1,0,1,0,0,76.0,641.4954,647.040577,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|84,87",ev_3000,"84,87",2,467.959428,1090.958446,2,622.999018,0,1,1,0,1,0,0,76.0,641.495022,647.040199,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|84,88",ev_3000,"84,88",2,467.959201,1090.95787,2,622.998668,0,1,1,0,1,0,0,76.0,641.494672,647.03985,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
ev_3000|85,ev_3000,85,1,464.735068,752.035718,1,287.30065,1,1,1,0,0,1,1,0.0,287.30065,292.845827,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|85,115",ev_3000,"85,115",2,576.252876,1323.205113,2,746.952237,0,1,1,0,1,0,0,69.0,758.577089,764.122266,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|85,116",ev_3000,"85,116",2,575.802262,1661.079201,2,1085.276939,0,1,1,0,1,0,0,69.0,1096.901791,1102.446968,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|85,117",ev_3000,"85,117",2,576.270293,1345.11546,2,768.845167,0,1,1,0,1,0,0,69.0,780.470019,786.015196,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|85,17",ev_3000,"85,17",2,475.106426,1291.832056,2,816.72563,0,1,1,0,1,0,0,0.0,815.697109,821.242287,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|85,66",ev_3000,"85,66",2,498.003592,1571.236339,2,1073.232747,0,1,1,0,1,0,0,0.0,1071.859211,1077.404388,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|85,67",ev_3000,"85,67",2,494.702517,752.035718,1,257.333201,0,1,1,0,1,0,0,0.0,255.959665,261.504842,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|85,68",ev_3000,"85,68",2,497.484581,1247.709397,2,750.224816,0,1,1,0,1,0,0,0.0,748.85128,754.396457,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|86,ev_3000,86,1,466.315227,472.578802,1,6.263574,1,1,1,0,0,1,1,0.0,6.263574,11.808752,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|86,114",ev_3000,"86,114",2,468.199809,989.231749,2,521.03194,0,1,1,0,1,0,0,30.0,526.801128,532.346305,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|86,115",ev_3000,"86,115",2,577.833035,1043.748197,2,465.915162,0,1,1,0,1,0,0,69.0,477.540013,483.085191,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|86,116",ev_3000,"86,116",2,577.382421,1381.622285,2,804.239864,0,1,1,0,1,0,0,69.0,815.864716,821.409893,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|86,117",ev_3000,"86,117",2,577.850452,1065.658544,2,487.808092,0,1,1,0,1,0,0,69.0,499.432944,504.978121,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|86,17",ev_3000,"86,17",2,476.706508,1012.375139,2,535.668631,0,1,1,0,1,0,0,0.0,534.640111,540.185289,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|86,66",ev_3000,"86,66",2,499.604541,1291.779423,2,792.174883,0,1,1,0,1,0,0,0.0,790.801346,796.346524,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|86,67",ev_3000,"86,67",2,496.303465,1224.614519,2,728.311054,0,1,1,0,1,0,0,0.0,726.937518,732.482695,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|86,68",ev_3000,"86,68",2,499.08553,968.252481,2,469.166951,0,1,1,0,1,0,0,0.0,467.793415,473.338593,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|87,ev_3000,87,1,466.314967,472.578177,1,6.26321,1,1,1,0,0,1,1,0.0,6.26321,11.808388,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|87,114",ev_3000,"87,114",2,468.199548,989.231125,2,521.031576,0,1,1,0,1,0,0,30.0,526.800764,532.345941,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|87,115",ev_3000,"87,115",2,577.832775,1043.747572,2,465.914797,0,1,1,0,1,0,0,69.0,477.539649,483.084827,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|87,116",ev_3000,"87,116",2,577.382161,1381.62166,2,804.2395,0,1,1,0,1,0,0,69.0,815.864351,821.409529,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|87,117",ev_3000,"87,117",2,577.850192,1065.65792,2,487.807728,0,1,1,0,1,0,0,69.0,499.432579,504.977757,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|87,66",ev_3000,"87,66",2,499.604277,1291.778799,2,792.174522,0,1,1,0,1,0,0,0.0,790.800985,796.346163,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|87,67",ev_3000,"87,67",2,496.303202,1224.613895,2,728.310693,0,1,1,0,1,0,0,0.0,726.937157,732.482334,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|87,68",ev_3000,"87,68",2,499.085266,968.251857,2,469.166591,0,1,1,0,1,0,0,0.0,467.793054,473.338232,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|88,ev_3000,88,1,466.314727,472.577601,1,6.262874,1,1,1,0,0,1,1,0.0,6.262874,11.808051,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|88,114",ev_3000,"88,114",2,468.199308,989.230548,2,521.03124,0,1,1,0,1,0,0,30.0,526.800427,532.345605,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|88,115",ev_3000,"88,115",2,577.832534,1043.746996,2,465.914461,0,1,1,0,1,0,0,69.0,477.539313,483.08449,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|88,116",ev_3000,"88,116",2,577.381921,1381.621084,2,804.239164,0,1,1,0,1,0,0,69.0,815.864015,821.409193,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|88,117",ev_3000,"88,117",2,577.849952,1065.657344,2,487.807391,0,1,1,0,1,0,0,69.0,499.432243,504.977421,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|88,66",ev_3000,"88,66",2,499.604034,1291.778222,2,792.174189,0,1,1,0,1,0,0,0.0,790.800652,796.34583,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|88,67",ev_3000,"88,67",2,496.302959,1224.613319,2,728.31036,0,1,1,0,1,0,0,0.0,726.936824,732.482001,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|88,68",ev_3000,"88,68",2,499.085023,968.251281,2,469.166257,0,1,1,0,1,0,0,0.0,467.792721,473.337899,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|89,ev_3000,89,1,461.233703,643.692768,1,182.459066,1,1,1,0,0,1,1,0.0,182.459066,188.004243,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|89,153",ev_3000,"89,153",2,642.716833,1295.449069,2,652.732237,0,1,1,0,1,0,0,39.0,652.605324,658.150501,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|89,155",ev_3000,"89,155",2,640.169502,1289.010616,2,648.841114,0,1,1,0,1,0,0,39.0,648.714202,654.259379,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|89,157",ev_3000,"89,157",2,640.428433,1289.665689,2,649.237257,0,1,1,0,1,0,0,39.0,649.110344,654.655521,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|89,34",ev_3000,"89,34",2,484.016077,1365.892649,2,881.876572,0,1,1,0,1,0,0,0.0,880.756025,886.301202,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,66",ev_3000,"89,66",2,524.394942,1462.89339,2,938.498447,0,1,1,0,1,0,0,0.0,938.007803,943.55298,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|89,67",ev_3000,"89,67",2,521.816885,1395.728486,2,873.911601,0,1,1,0,1,0,0,0.0,873.420957,878.966134,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|89,68",ev_3000,"89,68",2,523.989608,1139.366448,2,615.37684,0,1,1,0,1,0,0,0.0,614.886195,620.431373,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,81",ev_3000,"89,81",2,465.957433,1261.66299,2,795.705557,0,1,1,0,1,0,0,0.0,795.316334,800.861512,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,82",ev_3000,"89,82",2,466.151565,1263.002216,2,796.85065,0,1,1,0,1,0,0,0.0,796.461427,802.006604,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,83",ev_3000,"89,83",2,465.959426,1261.676741,2,795.717315,0,1,1,0,1,0,0,0.0,795.328091,800.873269,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,84",ev_3000,"89,84",2,466.016873,1262.073037,2,796.056164,0,1,1,0,1,0,0,0.0,795.666941,801.212118,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,85",ev_3000,"89,85",2,474.878936,1395.728486,2,920.84955,0,1,1,0,1,0,0,0.0,919.725926,925.271104,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|89,85,67",ev_3000,"89,85,67",3,512.329407,1395.728486,2,883.399079,0,1,1,0,1,0,0,0.0,882.403144,887.948321,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|89,86",ev_3000,"89,86",2,476.705582,1116.27157,2,639.565988,0,1,1,0,1,0,0,0.0,638.442364,643.987541,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,87",ev_3000,"89,87",2,476.705281,1116.270946,2,639.565664,0,1,1,0,1,0,0,0.0,638.44204,643.987218,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|89,88",ev_3000,"89,88",2,476.705004,1116.270369,2,639.565365,0,1,1,0,1,0,0,0.0,638.441741,643.986919,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|9,ev_3000,9,1,566.79885,602.020654,1,35.221804,1,1,1,0,0,1,1,0.0,35.221804,40.766981,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|9,102",ev_3000,"9,102",2,561.430464,1394.987872,2,833.557408,0,1,1,1,0,0,0,19.0,836.844861,842.390038,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|9,66",ev_3000,"9,66",2,583.975407,1421.221275,2,837.245868,0,1,1,0,1,0,0,61.0,847.542631,853.087808,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|9,67",ev_3000,"9,67",2,574.433544,1354.056371,2,779.622827,0,1,1,0,1,0,0,61.0,789.919589,795.464767,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|9,68",ev_3000,"9,68",2,582.47519,1097.694333,2,515.219143,0,1,1,0,1,0,0,61.0,525.515906,531.061083,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|90,ev_3000,90,1,465.50741,641.080044,1,175.572634,1,1,0,0,0,0,0,0.0,175.572634,178.918641,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
ev_3000|91,ev_3000,91,1,461.238399,643.731092,1,182.492693,1,1,1,0,0,1,1,0.0,182.492693,188.03787,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|91,153",ev_3000,"91,153",2,642.72153,1295.487393,2,652.765863,0,1,1,0,1,0,0,39.0,652.638951,658.184128,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|91,155",ev_3000,"91,155",2,640.174198,1289.04894,2,648.874741,0,1,1,0,1,0,0,39.0,648.747828,654.293006,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|91,157",ev_3000,"91,157",2,640.43313,1289.704013,2,649.270883,0,1,1,0,1,0,0,39.0,649.143971,654.689148,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|91,34",ev_3000,"91,34",2,484.020764,1365.930972,2,881.910208,0,1,1,0,1,0,0,0.0,880.789661,886.334838,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,66",ev_3000,"91,66",2,524.39963,1462.931713,2,938.532083,0,1,1,0,1,0,0,0.0,938.041439,943.586616,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|91,67",ev_3000,"91,67",2,521.821572,1395.76681,2,873.945238,0,1,1,0,1,0,0,0.0,873.454593,878.99977,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|91,68",ev_3000,"91,68",2,523.994295,1139.404772,2,615.410476,0,1,1,0,1,0,0,0.0,614.919831,620.465009,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,81",ev_3000,"91,81",2,465.962121,1261.701314,2,795.739193,0,1,1,0,1,0,0,0.0,795.34997,800.895148,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,82",ev_3000,"91,82",2,466.156253,1263.040539,2,796.884286,0,1,1,0,1,0,0,0.0,796.495063,802.04024,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,83",ev_3000,"91,83",2,465.964114,1261.715065,2,795.750951,0,1,1,0,1,0,0,0.0,795.361727,800.906905,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,84",ev_3000,"91,84",2,466.021561,1262.111361,2,796.0898,0,1,1,0,1,0,0,0.0,795.700577,801.245755,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,85",ev_3000,"91,85",2,474.883623,1395.76681,2,920.883186,0,1,1,0,1,0,0,0.0,919.759562,925.30474,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|91,85,67",ev_3000,"91,85,67",3,512.334095,1395.76681,2,883.432715,0,1,1,0,1,0,0,0.0,882.43678,887.981957,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|91,86",ev_3000,"91,86",2,476.71027,1116.309894,2,639.599624,0,1,1,0,1,0,0,0.0,638.476,644.021177,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,87",ev_3000,"91,87",2,476.709969,1116.309269,2,639.5993,0,1,1,0,1,0,0,0.0,638.475676,644.020854,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|91,88",ev_3000,"91,88",2,476.709691,1116.308693,2,639.599002,0,1,1,0,1,0,0,0.0,638.475377,644.020555,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|92,ev_3000,92,1,493.145095,555.331338,1,62.186243,1,1,1,0,0,1,1,0.0,62.186243,67.731421,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|92,140",ev_3000,"92,140",2,503.408844,1343.814128,2,840.405284,0,1,1,0,1,0,0,0.0,839.167496,844.712673,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,141",ev_3000,"92,141",2,503.418742,1044.483639,2,541.064897,0,1,1,0,1,0,0,0.0,539.827109,545.372286,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,143",ev_3000,"92,143",2,504.738653,1282.522402,2,777.783749,0,1,1,0,1,0,0,0.0,776.54596,782.091137,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,15",ev_3000,"92,15",2,518.757611,1467.795711,2,949.0381,0,1,1,0,1,0,0,0.0,948.344161,953.889338,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,15,140",ev_3000,"92,15,140",3,515.005634,2256.278501,3,1741.272867,0,1,1,0,1,0,0,11.666667,1743.068869,1748.614047,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,15,46",ev_3000,"92,15,46",3,522.398277,2327.826381,3,1805.428104,0,1,1,0,1,0,0,22.0,1809.914482,1815.459659,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,40",ev_3000,"92,40",2,514.575668,1151.705217,2,637.129549,0,1,1,0,1,0,0,53.0,650.195729,695.740906,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,40,140",ev_3000,"92,40,140",3,509.90592,1940.188007,3,1430.282087,0,1,1,0,1,0,0,26.0,1435.70937,1481.254548,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,40,15",ev_3000,"92,40,15",3,519.115281,2064.16959,3,1545.054309,0,1,1,0,1,0,0,17.666667,1548.940669,1594.485847,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,40,44",ev_3000,"92,40,44",3,565.882609,1722.874612,3,1156.992002,0,1,1,0,1,0,0,17.666667,1160.879858,1206.425035,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,40,46",ev_3000,"92,40,46",3,516.564612,2011.735886,3,1495.171275,0,1,1,0,1,0,0,17.666667,1498.690146,1544.235323,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,46",ev_3000,"92,46",2,513.402162,1415.362008,2,901.959846,0,1,1,0,1,0,0,0.0,900.785001,906.330178,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,46,140",ev_3000,"92,46,140",3,510.033127,2203.844797,3,1693.811671,0,1,1,0,1,0,0,17.0,1696.972269,1702.517446,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,46,141",ev_3000,"92,46,141",3,510.044033,1904.514309,3,1394.470276,0,1,1,0,1,0,0,17.0,1397.630873,1403.176051,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,46,143",ev_3000,"92,46,143",3,511.498414,2142.553071,3,1631.054657,0,1,1,0,1,0,0,17.0,1634.215255,1639.760432,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,46,65",ev_3000,"92,46,65",3,608.516661,2324.405491,3,1715.88883,0,1,1,0,1,0,0,0.0,1715.03539,1720.580568,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|92,5",ev_3000,"92,5",2,577.927886,1415.362008,2,837.434121,0,1,1,0,1,0,0,42.0,842.691855,848.237033,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|93,ev_3000,93,1,488.795645,781.457485,1,292.66184,1,1,1,0,0,1,1,0.0,292.66184,296.007847,0,0.519302,support,base,singleton,0,0,0,0,0,0
"ev_3000|93,140",ev_3000,"93,140",2,499.059394,1569.940275,2,1070.880881,0,1,1,0,1,0,0,0.0,1069.643092,1075.18827,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,141",ev_3000,"93,141",2,499.069292,1270.609786,2,771.540494,0,1,1,0,1,0,0,0.0,770.302705,775.847883,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,142",ev_3000,"93,142",2,503.886996,781.457485,1,277.570489,0,1,1,1,0,0,0,0.0,276.3327,281.877878,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|93,143",ev_3000,"93,143",2,500.389203,1508.648549,2,1008.259346,0,1,1,0,1,0,0,0.0,1007.021557,1012.566734,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,15",ev_3000,"93,15",2,514.391403,1693.921858,2,1179.530455,0,1,1,0,1,0,0,0.0,1178.836516,1183.24184,0,0.734407,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,15,140",ev_3000,"93,15,140",3,510.639426,2482.404648,3,1971.765222,0,1,1,0,1,0,0,11.666667,1973.561225,1979.106402,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,15,46",ev_3000,"93,15,46",3,518.032069,2553.952528,3,2035.920459,0,1,1,0,1,0,0,22.0,2040.406837,2045.952015,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,40",ev_3000,"93,40",2,510.226218,1377.831364,2,867.605146,0,1,1,0,1,0,0,53.0,880.671326,925.192249,2,0.759651,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,40,140",ev_3000,"93,40,140",3,505.55647,2166.314154,3,1660.757683,0,1,1,0,1,0,0,26.0,1666.184967,1711.730145,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,40,15",ev_3000,"93,40,15",3,514.749073,2290.295737,3,1775.546664,0,1,1,0,1,0,0,17.666667,1779.433024,1824.310137,2,0.839767,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,40,44",ev_3000,"93,40,44",3,561.516401,1949.000759,3,1387.484357,0,1,1,0,1,0,0,17.666667,1391.372213,1436.917391,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,40,46",ev_3000,"93,40,46",3,512.21488,2237.862033,3,1725.647153,0,1,1,0,1,0,0,17.666667,1729.166024,1774.711202,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"ev_3000|93,46",ev_3000,"93,46",2,509.052712,1641.488155,2,1132.435443,0,1,1,0,1,0,0,0.0,1131.260597,1136.805775,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|94,ev_3000,94,1,495.42279,788.48279,1,293.06,1,1,0,0,0,0,0,0.0,293.06,296.406007,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
"ev_3000|94,12",ev_3000,"94,12",2,565.790677,1697.526273,2,1131.735596,0,1,1,1,0,0,0,0.0,1131.006173,1135.569759,0,0.76906,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|94,14",ev_3000,"94,14",2,548.633128,1400.05716,2,851.424032,0,1,1,1,0,0,0,39.0,855.011962,860.557139,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|94,140",ev_3000,"94,140",2,505.686538,788.48279,1,282.796251,0,1,1,1,0,0,0,0.0,281.558463,287.10364,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|94,141",ev_3000,"94,141",2,505.696436,1277.635091,2,771.938654,0,1,1,1,0,0,0,0.0,770.700866,776.246043,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|94,15",ev_3000,"94,15",2,521.044082,1700.947163,2,1179.903081,0,1,1,1,0,0,0,0.0,1179.209142,1183.730065,0,0.759651,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|94,40",ev_3000,"94,40",2,516.853363,1384.856668,2,868.003306,0,1,1,1,0,0,0,53.0,881.069486,925.590409,2,0.759651,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|94,46",ev_3000,"94,46",2,515.679857,1648.513459,2,1132.833603,0,1,1,1,0,0,0,0.0,1131.658757,1137.203935,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"ev_3000|94,48",ev_3000,"94,48",2,556.294117,1359.652185,2,803.358067,0,1,1,1,0,0,0,0.0,802.282911,807.828088,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
ev_3000|95,ev_3000,95,1,456.077458,608.170259,1,152.092801,1,1,0,0,0,0,0,0.0,152.092801,155.438808,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
ev_3000|96,ev_3000,96,1,456.084746,608.200366,1,152.115621,1,1,0,0,0,0,0,0.0,152.115621,155.461627,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
ev_3000|97,ev_3000,97,1,454.983157,603.649287,1,148.666131,1,1,0,0,0,0,0,0.0,148.666131,152.012137,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
"ev_3000|97,0",ev_3000,"97,0",2,465.450043,1432.285373,2,966.83533,0,1,1,1,0,0,0,0.0,965.512624,971.057802,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
ev_3000|98,ev_3000,98,1,424.197565,494.003394,1,69.80583,1,1,1,0,0,1,1,0.0,69.80583,75.351007,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|98,128",ev_3000,"98,128",2,444.577666,1060.290228,2,615.712562,0,1,1,0,1,0,0,0.0,614.589586,620.134763,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|98,129",ev_3000,"98,129",2,444.910493,1063.179258,2,618.268764,0,1,1,0,1,0,0,0.0,617.145789,622.690966,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|98,130",ev_3000,"98,130",2,444.576817,1060.282861,2,615.706044,0,1,1,0,1,0,0,0.0,614.583068,620.128246,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|98,131",ev_3000,"98,131",2,444.573394,1060.253149,2,615.679755,0,1,1,0,1,0,0,0.0,614.556779,620.101956,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|98,132",ev_3000,"98,132",2,445.035509,1064.264425,2,619.228916,0,1,1,0,1,0,0,0.0,618.10594,623.651118,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
"ev_3000|98,171",ev_3000,"98,171",2,550.608391,1266.330876,2,715.722486,0,1,1,0,1,0,0,51.0,720.861434,726.406611,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|98,172",ev_3000,"98,172",2,550.631034,1266.459917,2,715.828882,0,1,1,0,1,0,0,51.0,720.96783,726.513008,0,1.0,promotion_like_big,residual,residual_promotion,0,0,0,0,0,0
"ev_3000|98,36",ev_3000,"98,36",2,432.900738,1250.069962,2,817.169224,0,1,1,0,1,0,0,14.0,818.95754,824.502717,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
ev_3000|99,ev_3000,99,1,424.19415,493.975915,1,69.781765,1,1,1,0,0,1,1,0.0,69.781765,75.326943,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_3000|99,128",ev_3000,"99,128",2,444.574251,1060.262749,2,615.688497,0,1,1,0,1,0,0,0.0,614.565522,620.110699,0,1.0,promotion_like_big,residual,"promotion,residual_promotion",0,0,0,0,0,0
