order_id,weight_original,volume_original,cust_id,weight,volume,is_imputed_weight,is_imputed_volume,weight_impute_method,volume_impute_method,is_imputed_any,is_oversize_order
1594,8.8,0.03341,50,8.8,0.03341,False,False,,,False,False
1612,1292.3001,2.91267,50,1292.3001,2.91267,False,False,,,False,False
1639,10.98,0.02758,50,10.98,0.02758,False,False,,,False,False
1693,269.735,0.64875,50,269.735,0.64875,False,False,,,False,False
1731,373.35,1.10714,50,373.35,1.10714,False,False,,,False,False
1806,108.8,0.23842,50,108.8,0.23842,False,False,,,False,False
1837,46.368,0.09917,50,46.368,0.09917,False,False,,,False,False
1877,246.23,0.67373,50,246.23,0.67373,False,False,,,False,False
1893,27.6,0.079,50,27.6,0.079,False,False,,,False,False
1896,53.626,0.4926,50,53.626,0.4926,False,False,,,False,False
1899,368.0,0.79,50,368.0,0.79,False,False,,,False,False
1911,43.18,0.1506,50,43.18,0.1506,False,False,,,False,False
1974,30.2,0.0459,50,30.2,0.0459,False,False,,,False,False
1981,43.135,0.3446,50,43.135,0.3446,False,False,,,False,False
2035,86.47,0.23452,50,86.47,0.23452,False,False,,,False,False
2038,34.77,0.07621,50,34.77,0.07621,False,False,,,False,False
2052,29.02,0.06449,50,29.02,0.06449,False,False,,,False,False
2081,12.42,0.02848,50,12.42,0.02848,False,False,,,False,False
2092,41.3,0.0934,50,41.3,0.0934,False,False,,,False,False
2096,44.5216,0.29753,50,44.5216,0.29753,False,False,,,False,False
2122,41.538,0.11052,50,41.538,0.11052,False,False,,,False,False
2142,6.0,0.04009,50,6.0,0.04009,False,False,,,False,False
2144,136.566,0.56838,50,136.566,0.56838,False,False,,,False,False
304,42.4,0.25212,51,42.4,0.25212,False,False,,,False,False
419,129.2,0.71983,51,129.2,0.71983,False,False,,,False,False
446,537.327,1.19363,51,537.327,1.19363,False,False,,,False,False
450,211.45,0.31065,51,211.45,0.31065,False,False,,,False,False
524,389.5198,0.58468,51,389.5198,0.58468,False,False,,,False,False
559,6.38,0.02028,51,6.38,0.02028,False,False,,,False,False
605,6.124,0.01197,51,6.124,0.01197,False,False,,,False,False
612,18.4,0.04781,51,18.4,0.04781,False,False,,,False,False
652,34.0,0.0628,51,34.0,0.0628,False,False,,,False,False
667,44.2,0.1013,51,44.2,0.1013,False,False,,,False,False
681,5.5558,0.03405,51,5.5558,0.03405,False,False,,,False,False
704,26.496,0.0567,51,26.496,0.0567,False,False,,,False,False
717,6.124,0.01197,51,6.124,0.01197,False,False,,,False,False
727,10.0167,0.07852,51,10.0167,0.07852,False,False,,,False,False
730,43.2552,0.11665,51,43.2552,0.11665,False,False,,,False,False
747,25.08,0.0894,51,25.08,0.0894,False,False,,,False,False
796,27.2,0.07,51,27.2,0.07,False,False,,,False,False
840,72.0,0.16306,51,72.0,0.16306,False,False,,,False,False
936,29.1,0.0725,51,29.1,0.0725,False,False,,,False,False
961,18.9957,0.04881,51,18.9957,0.04881,False,False,,,False,False
972,46.2,0.3101,51,46.2,0.3101,False,False,,,False,False
1006,106.315,0.21124,51,106.315,0.21124,False,False,,,False,False
1217,5.65,0.01429,51,5.65,0.01429,False,False,,,False,False
1237,7.27,0.02852,51,7.27,0.02852,False,False,,,False,False
1245,22.482,0.193,51,22.482,0.193,False,False,,,False,False
1306,9.3018,0.02246,51,9.3018,0.02246,False,False,,,False,False
1323,36.891,0.0939,51,36.891,0.0939,False,False,,,False,False
1369,32.64,0.14572,51,32.64,0.14572,False,False,,,False,False
1389,40.978,0.1397,51,40.978,0.1397,False,False,,,False,False
1407,365.8002,0.7158,51,365.8002,0.7158,False,False,,,False,False
1416,21.568,0.1723,51,21.568,0.1723,False,False,,,False,False
1419,5.697,0.01126,51,5.697,0.01126,False,False,,,False,False
1420,19.9291,0.14213,51,19.9291,0.14213,False,False,,,False,False
1438,12.655,0.02765,51,12.655,0.02765,False,False,,,False,False
1521,12.248,0.02394,51,12.248,0.02394,False,False,,,False,False
1541,18.62,0.04289,51,18.62,0.04289,False,False,,,False,False
1546,12.0869,0.09044,51,12.0869,0.09044,False,False,,,False,False
1556,32.659,0.09203,51,32.659,0.09203,False,False,,,False,False
1569,139.1707,0.78933,51,139.1707,0.78933,False,False,,,False,False
1691,20.308,0.04872,51,20.308,0.04872,False,False,,,False,False
1714,15.63,0.03851,51,15.63,0.03851,False,False,,,False,False
1728,10.4256,0.02856,51,10.4256,0.02856,False,False,,,False,False
1812,11.747,0.03127,51,11.747,0.03127,False,False,,,False,False
1815,,0.2029,51,79.33915487058445,0.2029,True,False,customer_density,,True,False
1856,131.218,0.7693,51,131.218,0.7693,False,False,,,False,False
1875,33.231,0.06855,51,33.231,0.06855,False,False,,,False,False
1887,9.66,0.03957,51,9.66,0.03957,False,False,,,False,False
1918,20.4,0.0601,51,20.4,0.0601,False,False,,,False,False
1932,39.1,0.0973,51,39.1,0.0973,False,False,,,False,False
1976,10.8157,0.08234,51,10.8157,0.08234,False,False,,,False,False
2001,55.603,0.13248,51,55.603,0.13248,False,False,,,False,False
2029,406.0001,0.77692,51,406.0001,0.77692,False,False,,,False,False
2116,13.26,0.03299,51,13.26,0.03299,False,False,,,False,False
2166,,0.03637,51,14.221611940084555,0.03637,True,False,customer_density,,True,False
331,23.9894,0.17622,52,23.9894,0.17622,False,False,,,False,False
340,26.0,0.0537,52,26.0,0.0537,False,False,,,False,False
350,212.0399,0.3175,52,212.0399,0.3175,False,False,,,False,False
426,1207.94,2.45953,52,1207.94,2.45953,False,False,,,False,False
428,68.13,0.15193,52,68.13,0.15193,False,False,,,False,False
451,1255.4001,2.79047,52,1255.4001,2.79047,False,False,,,False,False
459,10.84,0.02546,52,10.84,0.02546,False,False,,,False,False
494,36.6,0.0479,52,36.6,0.0479,False,False,,,False,False
565,10.26,0.04118,52,10.26,0.04118,False,False,,,False,False
588,37.8,0.1716,52,37.8,0.1716,False,False,,,False,False
619,7.36,0.01502,52,7.36,0.01502,False,False,,,False,False
621,9.2,0.01975,52,9.2,0.01975,False,False,,,False,False
626,150.52,0.89503,52,150.52,0.89503,False,False,,,False,False
627,10.6,0.01764,52,10.6,0.01764,False,False,,,False,False
662,6.4582,0.05152,52,6.4582,0.05152,False,False,,,False,False
671,8.8886,0.06168,52,8.8886,0.06168,False,False,,,False,False
700,6.31,0.01815,52,6.31,0.01815,False,False,,,False,False
709,28.92,0.08305,52,28.92,0.08305,False,False,,,False,False
735,69.29,0.12859,52,69.29,0.12859,False,False,,,False,False
762,255.364,0.72923,52,255.364,0.72923,False,False,,,False,False
909,49.346,0.11178,52,49.346,0.11178,False,False,,,False,False
928,47.2,0.115,52,47.2,0.115,False,False,,,False,False
938,13.23,0.06328,52,13.23,0.06328,False,False,,,False,False
970,35.946,0.2871,52,35.946,0.2871,False,False,,,False,False
982,31.086,0.3286,52,31.086,0.3286,False,False,,,False,False
1001,50.0,0.0971,52,50.0,0.0971,False,False,,,False,False
1024,192.415,0.4925,52,192.415,0.4925,False,False,,,False,False
1079,26.4,0.1772,52,26.4,0.1772,False,False,,,False,False
1126,19.025,0.04752,52,19.025,0.04752,False,False,,,False,False
1221,48.3,0.133,52,48.3,0.133,False,False,,,False,False
1222,94.41,0.45398,52,94.41,0.45398,False,False,,,False,False
1252,14.75,0.05815,52,14.75,0.05815,False,False,,,False,False
1262,36.8,0.07905,52,36.8,0.07905,False,False,,,False,False
1445,27.2,0.15154,52,27.2,0.15154,False,False,,,False,False
1571,6.34,0.0163,52,6.34,0.0163,False,False,,,False,False
1610,12.64,0.04239,52,12.64,0.04239,False,False,,,False,False
1650,504.748,1.33025,52,504.748,1.33025,False,False,,,False,False
1677,25.73,,52,25.73,0.06929740533520892,False,True,,customer_density,True,False
1722,6.8942,0.04436,52,6.8942,0.04436,False,False,,,False,False
1723,40.8,0.115,52,40.8,0.115,False,False,,,False,False
1740,275.99,0.67238,52,275.99,0.67238,False,False,,,False,False
1748,10.0,0.01323,52,10.0,0.01323,False,False,,,False,False
1776,21.568,0.1723,52,21.568,0.1723,False,False,,,False,False
1788,19.872,0.04582,52,19.872,0.04582,False,False,,,False,False
1808,26.3,0.0786,52,26.3,0.0786,False,False,,,False,False
1844,13.955,0.15505,52,13.955,0.15505,False,False,,,False,False
1900,190.23,0.32486,52,190.23,0.32486,False,False,,,False,False
1957,1285.5998,2.69392,52,1285.5998,2.69392,False,False,,,False,False
1996,34.0,0.18943,52,34.0,0.18943,False,False,,,False,False
2021,,0.04952,52,18.38668553081633,0.04952,True,False,customer_density,,True,False
2031,7.48,0.02293,52,7.48,0.02293,False,False,,,False,False
2125,55.1,0.12078,52,55.1,0.12078,False,False,,,False,False
2131,29.603,0.10256,52,29.603,0.10256,False,False,,,False,False
2154,20.52,0.04859,52,20.52,0.04859,False,False,,,False,False
378,922.4,2.13225,53,922.4,2.13225,False,False,,,False,False
389,14.55,0.02955,53,14.55,0.02955,False,False,,,False,False
403,10.73,0.03301,53,10.73,0.03301,False,False,,,False,False
420,22.842,0.218,53,22.842,0.218,False,False,,,False,False
463,33.6,0.09201,53,33.6,0.09201,False,False,,,False,False
538,15.4,0.03727,53,15.4,0.03727,False,False,,,False,False
571,889.45,2.06072,53,889.45,2.06072,False,False,,,False,False
595,110.55,0.20797,53,110.55,0.20797,False,False,,,False,False
664,34.4,0.064,53,34.4,0.064,False,False,,,False,False
677,52.256,0.11088,53,52.256,0.11088,False,False,,,False,False
713,217.03,0.58029,53,217.03,0.58029,False,False,,,False,False
724,36.1,0.08229,53,36.1,0.08229,False,False,,,False,False
726,21.2378,0.14099,53,21.2378,0.14099,False,False,,,False,False
842,140.995,0.2148,53,140.995,0.2148,False,False,,,False,False
937,12.14,0.05041,53,12.14,0.05041,False,False,,,False,False
951,105.24,0.21656,53,105.24,0.21656,False,False,,,False,False
988,24.7296,0.05473,53,24.7296,0.05473,False,False,,,False,False
1051,55.6908,0.12382,53,55.6908,0.12382,False,False,,,False,False
1059,16.9738,0.13277,53,16.9738,0.13277,False,False,,,False,False
1075,23.2792,0.05765,53,23.2792,0.05765,False,False,,,False,False
1084,49.27,0.12888,53,49.27,0.12888,False,False,,,False,False
1091,6.36,0.01126,53,6.36,0.01126,False,False,,,False,False
1112,7.27,0.02852,53,7.27,0.02852,False,False,,,False,False
1115,111.7316,0.18846,53,111.7316,0.18846,False,False,,,False,False
1116,492.61,1.70875,53,492.61,1.70875,False,False,,,False,False
1123,47.946,0.36377,53,47.946,0.36377,False,False,,,False,False
1152,67.907,0.13238,53,67.907,0.13238,False,False,,,False,False
1166,8.04,0.05268,53,8.04,0.05268,False,False,,,False,False
1170,37.775,0.09546,53,37.775,0.09546,False,False,,,False,False
1200,59.435,0.161,53,59.435,0.161,False,False,,,False,False
1213,487.834,1.19117,53,487.834,1.19117,False,False,,,False,False
1280,23.103,0.0429,53,23.103,0.0429,False,False,,,False,False
1295,21.7,0.0497,53,21.7,0.0497,False,False,,,False,False
1299,5.76,0.02151,53,5.76,0.02151,False,False,,,False,False
1321,9.45,0.08393,53,9.45,0.08393,False,False,,,False,False
1451,332.23,0.9251,53,332.23,0.9251,False,False,,,False,False
1456,18.79,0.04395,53,18.79,0.04395,False,False,,,False,False
1489,24.165,0.1387,53,24.165,0.1387,False,False,,,False,False
1505,38.4,0.0505,53,38.4,0.0505,False,False,,,False,False
1601,16.36,0.07053,53,16.36,0.07053,False,False,,,False,False
1627,35.1743,0.24224,53,35.1743,0.24224,False,False,,,False,False
1641,33.596,0.1915,53,33.596,0.1915,False,False,,,False,False
1643,1213.86,3.23947,53,1213.86,3.23947,False,False,,,False,False
1702,53.942,0.4793,53,53.942,0.4793,False,False,,,False,False
1766,16.9732,0.05224,53,16.9732,0.05224,False,False,,,False,False
1787,15.104,0.04013,53,15.104,0.04013,False,False,,,False,False
1791,17.335,0.0401,53,17.335,0.0401,False,False,,,False,False
1799,10.2394,0.03977,53,10.2394,0.03977,False,False,,,False,False
1854,21.3,0.0577,53,21.3,0.0577,False,False,,,False,False
1861,21.568,0.1723,53,21.568,0.1723,False,False,,,False,False
1892,200.7,0.54547,53,200.7,0.54547,False,False,,,False,False
1905,6.2172,0.06572,53,6.2172,0.06572,False,False,,,False,False
2128,9.09,0.02082,53,9.09,0.02082,False,False,,,False,False
2134,670.746,1.4239,53,670.746,1.4239,False,False,,,False,False
2153,12.27,0.01896,53,12.27,0.01896,False,False,,,False,False
319,45.7,0.0857,54,45.7,0.0857,False,False,,,False,False
379,1336.31,3.02461,54,1336.31,3.02461,False,False,,,False,False
390,32.292,0.07325,54,32.292,0.07325,False,False,,,False,False
414,46.498,0.1567,54,46.498,0.1567,False,False,,,False,False
462,191.804,0.83927,54,191.804,0.83927,False,False,,,False,False
486,9.2,0.01975,54,9.2,0.01975,False,False,,,False,False
625,502.4001,0.60414,54,502.4001,0.60414,False,False,,,False,False
692,1206.2189,2.49805,54,1206.2189,2.49805,False,False,,,False,False
731,15.93,0.04309,54,15.93,0.04309,False,False,,,False,False
748,12.22,0.02518,54,12.22,0.02518,False,False,,,False,False
824,41.2,0.0529,54,41.2,0.0529,False,False,,,False,False
845,35.2,0.0464,54,35.2,0.0464,False,False,,,False,False
846,8.67,0.03177,54,8.67,0.03177,False,False,,,False,False
863,77.4,0.19145,54,77.4,0.19145,False,False,,,False,False
887,54.0,0.15,54,54.0,0.15,False,False,,,False,False
927,27.89,0.08104,54,27.89,0.08104,False,False,,,False,False
976,21.567,0.1723,54,21.567,0.1723,False,False,,,False,False
1052,26.3,0.079,54,26.3,0.079,False,False,,,False,False
1154,33.6,0.092,54,33.6,0.092,False,False,,,False,False
1160,658.5401,1.68894,54,658.5401,1.68894,False,False,,,False,False
1175,6.124,0.01197,54,6.124,0.01197,False,False,,,False,False
1176,12.077,0.02668,54,12.077,0.02668,False,False,,,False,False
1224,51.0,0.1503,54,51.0,0.1503,False,False,,,False,False
1391,17.85,0.03296,54,17.85,0.03296,False,False,,,False,False
1405,11.2437,0.09064,54,11.2437,0.09064,False,False,,,False,False
1413,12.38,0.03366,54,12.38,0.03366,False,False,,,False,False
1426,17.95,0.07192,54,17.95,0.07192,False,False,,,False,False
1430,34.46,0.07662,54,34.46,0.07662,False,False,,,False,False
1442,155.49,0.36049,54,155.49,0.36049,False,False,,,False,False
1474,,0.03428,54,13.466292881746542,0.03428,True,False,customer_density,,True,False
1477,9.83,0.02348,54,9.83,0.02348,False,False,,,False,False
1499,54.42,0.26698,54,54.42,0.26698,False,False,,,False,False
1503,52.35,0.13228,54,52.35,0.13228,False,False,,,False,False
1561,23.8,0.0666,54,23.8,0.0666,False,False,,,False,False
1577,35.25,0.0916,54,35.25,0.0916,False,False,,,False,False
1598,230.4,0.5127,54,230.4,0.5127,False,False,,,False,False
1642,38.2,0.0803,54,38.2,0.0803,False,False,,,False,False
1666,31.086,0.3286,54,31.086,0.3286,False,False,,,False,False
1668,21.1662,0.16583,54,21.1662,0.16583,False,False,,,False,False
1699,412.588,2.16124,54,412.588,2.16124,False,False,,,False,False
1743,145.2024,0.32273,54,145.2024,0.32273,False,False,,,False,False
1759,95.5,0.20073,54,95.5,0.20073,False,False,,,False,False
1770,7.1579,0.04806,54,7.1579,0.04806,False,False,,,False,False
1816,17.73,0.04197,54,17.73,0.04197,False,False,,,False,False
1830,32.0,0.1386,54,32.0,0.1386,False,False,,,False,False
1835,19.737,0.0824,54,19.737,0.0824,False,False,,,False,False
1862,84.4777,0.7574,54,84.4777,0.7574,False,False,,,False,False
1882,28.1,0.0738,54,28.1,0.0738,False,False,,,False,False
1885,103.0,0.19423,54,103.0,0.19423,False,False,,,False,False
1942,6.9483,0.05913,54,6.9483,0.05913,False,False,,,False,False
2004,20.0,0.0411,54,20.0,0.0411,False,False,,,False,False
2011,1199.4551,2.56974,54,1199.4551,2.56974,False,False,,,False,False
2150,21.0,0.0437,54,21.0,0.0437,False,False,,,False,False
2167,17.4199,0.40131,54,17.4199,0.40131,False,False,,,False,False
2169,10.325,0.02335,54,10.325,0.02335,False,False,,,False,False
328,43.455,0.10477,55,43.455,0.10477,False,False,,,False,False
413,28.757,0.2297,55,28.757,0.2297,False,False,,,False,False
433,17.982,0.04793,55,17.982,0.04793,False,False,,,False,False
444,5.91,0.01739,55,5.91,0.01739,False,False,,,False,False
455,18.93,0.02544,55,18.93,0.02544,False,False,,,False,False
483,189.894,0.94165,55,189.894,0.94165,False,False,,,False,False
489,30.507,0.072,55,30.507,0.072,False,False,,,False,False
511,39.48,0.1698,55,39.48,0.1698,False,False,,,False,False
532,21.949,0.1814,55,21.949,0.1814,False,False,,,False,False
556,9.6,0.06415,55,9.6,0.06415,False,False,,,False,False
563,433.7467,,55,433.7467,1.192589418962429,False,True,,customer_density,True,False
581,42.868,0.0838,55,42.868,0.0838,False,False,,,False,False
594,6.17,0.02093,55,6.17,0.02093,False,False,,,False,False
624,44.8,0.12268,55,44.8,0.12268,False,False,,,False,False
661,1334.0,2.85588,55,1334.0,2.85588,False,False,,,False,False
707,38.1,0.0847,55,38.1,0.0847,False,False,,,False,False
718,7.183,0.02533,55,7.183,0.02533,False,False,,,False,False
790,135.003,0.58914,55,135.003,0.58914,False,False,,,False,False
791,34.284,0.26009,55,34.284,0.26009,False,False,,,False,False
816,8.15,0.02543,55,8.15,0.02543,False,False,,,False,False
820,13.2372,0.09192,55,13.2372,0.09192,False,False,,,False,False
847,1021.824,2.21236,55,1021.824,2.21236,False,False,,,False,False
860,22.8,0.0508,55,22.8,0.0508,False,False,,,False,False
865,149.4,0.27868,55,149.4,0.27868,False,False,,,False,False
869,32.8808,0.08574,55,32.8808,0.08574,False,False,,,False,False
876,410.667,1.1113,55,410.667,1.1113,False,False,,,False,False
912,2640.5,5.58173,55,2640.5,5.58173,False,False,,,False,False
935,16.56,0.03556,55,16.56,0.03556,False,False,,,False,False
964,6.231,0.01491,55,6.231,0.01491,False,False,,,False,False
978,8.04,0.04474,55,8.04,0.04474,False,False,,,False,False
1044,12.9528,0.13384,55,12.9528,0.13384,False,False,,,False,False
1101,21.359,0.02896,55,21.359,0.02896,False,False,,,False,False
1134,11.5,0.02518,55,11.5,0.02518,False,False,,,False,False
1156,26.6,0.0811,55,26.6,0.0811,False,False,,,False,False
1168,205.41,0.44631,55,205.41,0.44631,False,False,,,False,False
1182,27.48,0.06033,55,27.48,0.06033,False,False,,,False,False
1207,6.677,0.01415,55,6.677,0.01415,False,False,,,False,False
1269,278.08,0.64754,55,278.08,0.64754,False,False,,,False,False
1287,3165.69,8.70067,55,3165.69,8.70067,False,False,,,False,True
1342,27.32,0.07689,55,27.32,0.07689,False,False,,,False,False
1360,16.41,0.03587,55,16.41,0.03587,False,False,,,False,False
1587,145.7925,0.27868,55,145.7925,0.27868,False,False,,,False,False
1595,778.775,2.09631,55,778.775,2.09631,False,False,,,False,False
1608,44.95,0.1111,55,44.95,0.1111,False,False,,,False,False
1615,114.0275,0.44647,55,114.0275,0.44647,False,False,,,False,False
1671,12.37,0.03446,55,12.37,0.03446,False,False,,,False,False
1706,13.75,0.06415,55,13.75,0.06415,False,False,,,False,False
1720,184.4,0.41571,55,184.4,0.41571,False,False,,,False,False
1789,32.5,0.0672,55,32.5,0.0672,False,False,,,False,False
1795,27.604,0.2078,55,27.604,0.2078,False,False,,,False,False
1807,20.8,0.1376,55,20.8,0.1376,False,False,,,False,False
1831,15.1906,0.12859,55,15.1906,0.12859,False,False,,,False,False
1847,12.4032,0.04579,55,12.4032,0.04579,False,False,,,False,False
1870,14.98,0.06571,55,14.98,0.06571,False,False,,,False,False
1945,5.836,0.04398,55,5.836,0.04398,False,False,,,False,False
1987,32.568,0.2129,55,32.568,0.2129,False,False,,,False,False
2002,31.086,0.3286,55,31.086,0.3286,False,False,,,False,False
2045,25.58,0.07036,55,25.58,0.07036,False,False,,,False,False
2089,30.335,0.241,55,30.335,0.241,False,False,,,False,False
2123,17.382,0.0576,55,17.382,0.0576,False,False,,,False,False
2136,24.93,0.06369,55,24.93,0.06369,False,False,,,False,False
404,43.75,0.0867,56,43.75,0.0867,False,False,,,False,False
461,34.1,0.0758,56,34.1,0.0758,False,False,,,False,False
526,47.9,0.0908,56,47.9,0.0908,False,False,,,False,False
583,20.58,0.05048,56,20.58,0.05048,False,False,,,False,False
598,68.869,0.15914,56,68.869,0.15914,False,False,,,False,False
641,76.36,0.16046,56,76.36,0.16046,False,False,,,False,False
643,18.72,0.05624,56,18.72,0.05624,False,False,,,False,False
666,33.0,0.1003,56,33.0,0.1003,False,False,,,False,False
701,12.7086,0.09701,56,12.7086,0.09701,False,False,,,False,False
740,386.718,1.02076,56,386.718,1.02076,False,False,,,False,False
767,40.1,0.08918,56,40.1,0.08918,False,False,,,False,False
772,2070.5501,4.41163,56,2070.5501,4.41163,False,False,,,False,False
792,118.905,0.29432,56,118.905,0.29432,False,False,,,False,False
806,24.165,0.05273,56,24.165,0.05273,False,False,,,False,False
809,27.942,0.07046,56,27.942,0.07046,False,False,,,False,False
1019,29.2,0.043,56,29.2,0.043,False,False,,,False,False
1035,36.8,0.0956,56,36.8,0.0956,False,False,,,False,False
1049,13.8,0.029,56,13.8,0.029,False,False,,,False,False
1055,39.744,0.085,56,39.744,0.085,False,False,,,False,False
1097,27.749,0.164,56,27.749,0.164,False,False,,,False,False
1098,45.03,0.1803,56,45.03,0.1803,False,False,,,False,False
1100,50.52,0.1374,56,50.52,0.1374,False,False,,,False,False
1146,120.0,0.27176,56,120.0,0.27176,False,False,,,False,False
1167,391.6999,1.9206,56,391.6999,1.9206,False,False,,,False,False
1179,346.1499,0.63865,56,346.1499,0.63865,False,False,,,False,False
1205,6.327,0.03,56,6.327,0.03,False,False,,,False,False
1211,18.69,0.09473,56,18.69,0.09473,False,False,,,False,False
1263,26.67,0.04769,56,26.67,0.04769,False,False,,,False,False
1324,24.869,0.2629,56,24.869,0.2629,False,False,,,False,False
1432,39.8,0.109,56,39.8,0.109,False,False,,,False,False
1485,38.655,0.09329,56,38.655,0.09329,False,False,,,False,False
1486,18.15,0.06032,56,18.15,0.06032,False,False,,,False,False
1527,31.4,0.068,56,31.4,0.068,False,False,,,False,False
1530,208.724,0.45734,56,208.724,0.45734,False,False,,,False,False
1565,29.036,0.0644,56,29.036,0.0644,False,False,,,False,False
1575,312.8,0.84061,56,312.8,0.84061,False,False,,,False,False
1606,6.6,0.01595,56,6.6,0.01595,False,False,,,False,False
1692,24.84,0.05531,56,24.84,0.05531,False,False,,,False,False
1700,17.0132,0.05449,56,17.0132,0.05449,False,False,,,False,False
1853,31.086,0.3286,56,31.086,0.3286,False,False,,,False,False
1883,88.249,0.1355,56,88.249,0.1355,False,False,,,False,False
1906,6.76,0.02446,56,6.76,0.02446,False,False,,,False,False
1953,27.031,0.2068,56,27.031,0.2068,False,False,,,False,False
1956,43.135,0.3446,56,43.135,0.3446,False,False,,,False,False
1959,1212.0802,2.54939,56,1212.0802,2.54939,False,False,,,False,False
1990,533.187,1.03638,56,533.187,1.03638,False,False,,,False,False
1994,18.34,0.09434,56,18.34,0.09434,False,False,,,False,False
2041,30.865,0.0698,56,30.865,0.0698,False,False,,,False,False
2071,39.779,0.09622,56,39.779,0.09622,False,False,,,False,False
2085,106.014,0.20798,56,106.014,0.20798,False,False,,,False,False
313,13.3114,0.0452,57,13.3114,0.0452,False,False,,,False,False
369,8.47,0.01884,57,8.47,0.01884,False,False,,,False,False
456,31.28,0.06498,57,31.28,0.06498,False,False,,,False,False
479,21.568,0.1723,57,21.568,0.1723,False,False,,,False,False
512,243.444,0.59955,57,243.444,0.59955,False,False,,,False,False
527,10.88,0.04857,57,10.88,0.04857,False,False,,,False,False
543,28.884,0.06342,57,28.884,0.06342,False,False,,,False,False
550,47.546,0.1205,57,47.546,0.1205,False,False,,,False,False
551,234.065,0.62713,57,234.065,0.62713,False,False,,,False,False
675,10.407,0.08615,57,10.407,0.08615,False,False,,,False,False
688,29.7,0.0597,57,29.7,0.0597,False,False,,,False,False
721,49.738,0.5258,57,49.738,0.5258,False,False,,,False,False
776,72.4073,0.51575,57,72.4073,0.51575,False,False,,,False,False
811,51.113,0.12606,57,51.113,0.12606,False,False,,,False,False
813,138.004,0.28818,57,138.004,0.28818,False,False,,,False,False
864,6.3,0.056,57,6.3,0.056,False,False,,,False,False
878,71.63,0.12284,57,71.63,0.12284,False,False,,,False,False
913,24.0,0.0469,57,24.0,0.0469,False,False,,,False,False
940,24.0,0.1604,57,24.0,0.1604,False,False,,,False,False
948,846.1,1.98472,57,846.1,1.98472,False,False,,,False,False
959,485.6399,1.07943,57,485.6399,1.07943,False,False,,,False,False
962,28.8,0.0625,57,28.8,0.0625,False,False,,,False,False
1073,20.428,0.1849,57,20.428,0.1849,False,False,,,False,False
1095,58.8,0.14961,57,58.8,0.14961,False,False,,,False,False
1141,17.0,0.09471,57,17.0,0.09471,False,False,,,False,False
1178,29.2828,0.0623,57,29.2828,0.0623,False,False,,,False,False
1236,431.6,0.71586,57,431.6,0.71586,False,False,,,False,False
1246,6.925,0.04556,57,6.925,0.04556,False,False,,,False,False
1310,125.717,0.61033,57,125.717,0.61033,False,False,,,False,False
1312,539.015,1.271,57,539.015,1.271,False,False,,,False,False
1417,10.5,0.01755,57,10.5,0.01755,False,False,,,False,False
1471,1460.5602,3.05127,57,1460.5602,3.05127,False,False,,,False,False
1491,20.08,0.04453,57,20.08,0.04453,False,False,,,False,False
1582,7.245,0.02075,57,7.245,0.02075,False,False,,,False,False
1659,23.73,0.05416,57,23.73,0.05416,False,False,,,False,False
1674,15.291,0.03511,57,15.291,0.03511,False,False,,,False,False
1680,13.3069,0.09931,57,13.3069,0.09931,False,False,,,False,False
1741,406.488,0.90487,57,406.488,0.90487,False,False,,,False,False
1747,15.54,0.06942,57,15.54,0.06942,False,False,,,False,False
1767,18.59,0.04472,57,18.59,0.04472,False,False,,,False,False
1772,53.89,0.2056,57,53.89,0.2056,False,False,,,False,False
1840,5.7822,0.05019,57,5.7822,0.05019,False,False,,,False,False
1922,48.25,0.5152,57,48.25,0.5152,False,False,,,False,False
1967,20.95,0.04943,57,20.95,0.04943,False,False,,,False,False
2008,12.21,0.06195,57,12.21,0.06195,False,False,,,False,False
2020,167.6401,0.24948,57,167.6401,0.24948,False,False,,,False,False
2030,7.2692,0.05069,57,7.2692,0.05069,False,False,,,False,False
2049,558.565,1.28611,57,558.565,1.28611,False,False,,,False,False
2161,37.71,0.095,57,37.71,0.095,False,False,,,False,False
382,42.5,0.1076,58,42.5,0.1076,False,False,,,False,False
407,21.102,0.1618,58,21.102,0.1618,False,False,,,False,False
436,33.5,0.1864,58,33.5,0.1864,False,False,,,False,False
441,487.232,1.02521,58,487.232,1.02521,False,False,,,False,False
495,31.086,0.3286,58,31.086,0.3286,False,False,,,False,False
499,29.9,0.1266,58,29.9,0.1266,False,False,,,False,False
514,65.955,0.17092,58,65.955,0.17092,False,False,,,False,False
549,144.075,0.33764,58,144.075,0.33764,False,False,,,False,False
620,19.57,0.04359,58,19.57,0.04359,False,False,,,False,False
672,10.85,0.02484,58,10.85,0.02484,False,False,,,False,False
780,43.4,0.0994,58,43.4,0.0994,False,False,,,False,False
812,8.5,0.04736,58,8.5,0.04736,False,False,,,False,False
849,75.31,0.20947,58,75.31,0.20947,False,False,,,False,False
872,174.6631,0.35696,58,174.6631,0.35696,False,False,,,False,False
896,290.45,0.98751,58,290.45,0.98751,False,False,,,False,False
905,28.4,0.0693,58,28.4,0.0693,False,False,,,False,False
983,15.13,0.03496,58,15.13,0.03496,False,False,,,False,False
991,30.42,0.07934,58,30.42,0.07934,False,False,,,False,False
1076,8.58,0.02549,58,8.58,0.02549,False,False,,,False,False
1089,10.4,0.07084,58,10.4,0.07084,False,False,,,False,False
1096,5.8276,0.03892,58,5.8276,0.03892,False,False,,,False,False
